cliente_id;produto_id;quantidade;valor_total;data
1002713;172;1;6,9000;01/09/2023 00:00:00
1002713;1913;1;49,9000;01/09/2023 00:00:00
1002713;687;1;43,9000;01/09/2023 00:00:00
1002714;1931;1;225,9000;01/09/2023 00:00:00
1002715;1931;1;225,9000;01/09/2023 00:00:00
1;1098;1;23,9000;01/09/2023 00:00:00
1002716;152;1;159,9000;01/09/2023 00:00:00
1002417;586;1;275,4000;01/09/2023 00:00:00
1002417;23;2;42,0000;01/09/2023 00:00:00
1002417;1443;1;35,9000;01/09/2023 00:00:00
1002417;1263;1;8,9000;01/09/2023 00:00:00
1002417;1042;1;59,9000;01/09/2023 00:00:00
1002417;784;2;133,8000;01/09/2023 00:00:00
1;229;4;43,6000;01/09/2023 00:00:00
1002717;152;1;159,9000;01/09/2023 00:00:00
1002717;183;1;69,9000;01/09/2023 00:00:00
1064;586;10;1712,0201;22/08/2023 00:00:00
1;1477;1;12,9000;01/09/2023 00:00:00
1;1473;1;29,9000;01/09/2023 00:00:00
1064;766;1;1127,6500;25/08/2023 00:00:00
1;932;1;10,9000;01/09/2023 00:00:00
1002718;201;1;67,9000;01/09/2023 00:00:00
1000501;1327;1;12,9000;01/09/2023 00:00:00
1000501;777;4;12,0000;01/09/2023 00:00:00
1000501;716;10;55,0000;01/09/2023 00:00:00
1000501;1164;1;12,9000;01/09/2023 00:00:00
1000501;755;1;11,9000;01/09/2023 00:00:00
1000501;1477;2;25,8000;01/09/2023 00:00:00
1000501;1735;2;2,0000;01/09/2023 00:00:00
1000501;594;2;1,6000;01/09/2023 00:00:00
1000501;591;3;1,8000;01/09/2023 00:00:00
1000501;118;4;9,2000;01/09/2023 00:00:00
1000501;1361;1;2,2000;01/09/2023 00:00:00
1000501;1362;4;8,8000;01/09/2023 00:00:00
1000501;1327;1;12,9000;01/09/2023 00:00:00
1000501;1790;6;1,5000;01/09/2023 00:00:00
1000501;665;1;73,9000;01/09/2023 00:00:00
1000501;594;6;4,8000;01/09/2023 00:00:00
1000501;591;4;2,4000;01/09/2023 00:00:00
1000501;118;6;13,8000;01/09/2023 00:00:00
1000501;1402;1;5,9000;01/09/2023 00:00:00
1000501;777;3;9,0000;01/09/2023 00:00:00
1000501;1263;1;8,9000;01/09/2023 00:00:00
1000501;1735;5;5,0000;01/09/2023 00:00:00
1000501;1442;3;1,8000;01/09/2023 00:00:00
1000501;1441;3;1,8000;01/09/2023 00:00:00
1000501;1954;4;35,6000;01/09/2023 00:00:00
1000501;1746;1;8,9000;01/09/2023 00:00:00
1000501;1475;4;7,6000;01/09/2023 00:00:00
1000501;126;1;6,5000;01/09/2023 00:00:00
1000501;100;1;2,2000;01/09/2023 00:00:00
1000501;1363;3;6,6000;01/09/2023 00:00:00
1000501;1362;4;8,8000;01/09/2023 00:00:00
1000501;1361;1;2,2000;01/09/2023 00:00:00
1;1363;3;6,6000;01/09/2023 00:00:00
1000183;958;1;42,9000;01/09/2023 00:00:00
1000183;665;3;221,7000;01/09/2023 00:00:00
1000183;1957;1;17,9000;01/09/2023 00:00:00
1000156;183;2;139,8000;01/09/2023 00:00:00
1002719;5;1;259,9000;01/09/2023 00:00:00
1001316;232;1;96,9000;01/09/2023 00:00:00
1001316;964;1;44,9000;01/09/2023 00:00:00
1002720;172;1;6,9000;01/09/2023 00:00:00
1002720;505;1;41,9000;01/09/2023 00:00:00
1002721;183;1;66,4000;01/09/2023 00:00:00
1002722;152;1;159,9000;01/09/2023 00:00:00
1002724;860;1;66,4000;01/09/2023 00:00:00
1002723;1333;2;55,8000;01/09/2023 00:00:00
1002723;1461;1;109,0000;01/09/2023 00:00:00
1002723;932;4;43,6000;01/09/2023 00:00:00
1;1949;6;15,0000;01/09/2023 00:00:00
1;1949;2;5,0000;01/09/2023 00:00:00
1002725;1164;1;12,9000;01/09/2023 00:00:00
1002725;1176;1;109,9000;01/09/2023 00:00:00
1000024;932;1;10,9000;01/09/2023 00:00:00
1002726;1583;1;205,2000;01/09/2023 00:00:00
1;183;1;69,9000;01/09/2023 00:00:00
1002727;1073;1;159,9000;01/09/2023 00:00:00
1002728;1925;1;85,4050;01/09/2023 00:00:00
1002728;897;1;10,3550;01/09/2023 00:00:00
1002728;778;2;7,4100;01/09/2023 00:00:00
1002729;1953;1;659,9000;01/09/2023 00:00:00
1002729;586;1;289,9000;01/09/2023 00:00:00
1002729;1932;1;429,9000;01/09/2023 00:00:00
1002730;1405;1;132,9000;01/09/2023 00:00:00
1002730;1958;1;17,9000;01/09/2023 00:00:00
1002730;26;1;67,9000;01/09/2023 00:00:00
1002730;1952;1;219,9000;01/09/2023 00:00:00
1;716;2;11,0000;01/09/2023 00:00:00
1;1140;5;5,0000;01/09/2023 00:00:00
1;79;1;1,9000;01/09/2023 00:00:00
1;1164;1;12,9000;01/09/2023 00:00:00
1;1089;1;21,9000;01/09/2023 00:00:00
1;1332;1;2,0000;01/09/2023 00:00:00
1002731;1818;1;37,9000;01/09/2023 00:00:00
1002731;931;1;6,9000;01/09/2023 00:00:00
1002731;5;1;259,9000;01/09/2023 00:00:00
1;1098;1;23,9000;01/09/2023 00:00:00
1002732;1956;11;42,9000;01/09/2023 00:00:00
1002035;214;1;24,9000;02/09/2023 00:00:00
1002035;212;1;38,9000;02/09/2023 00:00:00
1;1862;1;94,9000;02/09/2023 00:00:00
1;1415;12;14,4000;02/09/2023 00:00:00
1000290;230;1;89,9000;02/09/2023 00:00:00
1000290;897;2;21,8000;02/09/2023 00:00:00
1000290;214;2;49,8000;02/09/2023 00:00:00
1;1735;4;4,0000;01/09/2023 00:00:00
1;1255;1;29,9000;01/09/2023 00:00:00
1;1255;1;29,9000;01/09/2023 00:00:00
1;958;1;42,9000;01/09/2023 00:00:00
1;1358;1;1,5000;01/09/2023 00:00:00
1;1442;2;1,2000;01/09/2023 00:00:00
1;79;2;3,8000;01/09/2023 00:00:00
1002709;1228;1;1490,0000;01/09/2023 00:00:00
1;1411;1;5,0000;01/09/2023 00:00:00
1;60;36;28,8000;01/09/2023 00:00:00
1;1409;6;13,8000;01/09/2023 00:00:00
1000421;790;3;0,7500;02/09/2023 00:00:00
1000421;663;1;4,7000;02/09/2023 00:00:00
1000421;1973;15;7,5000;02/09/2023 00:00:00
1;1416;20;28,0000;02/09/2023 00:00:00
1;172;1;6,9000;02/09/2023 00:00:00
1002734;712;1;20,8026;02/09/2023 00:00:00
1002734;534;1;64,4974;02/09/2023 00:00:00
1000904;214;1;24,9000;02/09/2023 00:00:00
1000904;213;1;24,9000;02/09/2023 00:00:00
1002734;862;1;52,9000;02/09/2023 00:00:00
1;1880;1;119,9000;02/09/2023 00:00:00
1002736;1929;1;123,4000;02/09/2023 00:00:00
1;1352;1;0,2500;02/09/2023 00:00:00
1;1140;5;5,0000;02/09/2023 00:00:00
1;897;1;10,9000;02/09/2023 00:00:00
1;1949;1;2,5000;02/09/2023 00:00:00
1002738;1930;1;129,9000;02/09/2023 00:00:00
1002735;891;1;58,3783;02/09/2023 00:00:00
1002735;10;1;194,8217;02/09/2023 00:00:00
1002735;694;1;126,6000;02/09/2023 00:00:00
1002739;1017;1;62,7344;02/09/2023 00:00:00
1002739;8;1;125,5656;02/09/2023 00:00:00
1002740;1155;1;87,9000;02/09/2023 00:00:00
1;230;1;89,9000;02/09/2023 00:00:00
1002741;1949;2;5,0000;02/09/2023 00:00:00
1002741;1018;1;125,9000;02/09/2023 00:00:00
1002741;177;1;14,9000;02/09/2023 00:00:00
1;1053;1;261,2533;02/09/2023 00:00:00
1;1359;4;2,2800;02/09/2023 00:00:00
1;1734;1;5,2251;02/09/2023 00:00:00
1;1354;2;2,8500;02/09/2023 00:00:00
1;1355;2;2,8500;02/09/2023 00:00:00
1;247;1;50,2556;02/09/2023 00:00:00
1;1712;1;66,4059;02/09/2023 00:00:00
1002743;1043;1;161,4000;02/09/2023 00:00:00
1002744;1931;1;214,6000;02/09/2023 00:00:00
1002745;766;1;1653,0031;02/09/2023 00:00:00
1002745;1953;1;626,9062;02/09/2023 00:00:00
1002745;1018;1;119,6052;02/09/2023 00:00:00
1002745;586;1;275,4055;02/09/2023 00:00:00
1002742;1932;1;429,9000;02/09/2023 00:00:00
1002742;1912;1;5700,0000;02/09/2023 00:00:00
1002746;1;1;184,9000;02/09/2023 00:00:00
1002742;1932;1;429,9000;02/09/2023 00:00:00
1002742;1912;1;5700,0000;02/09/2023 00:00:00
1002745;586;1;275,4055;02/09/2023 00:00:00
1002745;1018;1;119,6052;02/09/2023 00:00:00
1002745;1953;1;626,9062;02/09/2023 00:00:00
1002745;766;1;1653,0031;02/09/2023 00:00:00
1002742;248;1;52,9000;02/09/2023 00:00:00
1002747;955;1;237,5500;02/09/2023 00:00:00
1;92;1;0,5500;02/09/2023 00:00:00
1;1790;1;0,2500;02/09/2023 00:00:00
1;1442;1;0,6000;02/09/2023 00:00:00
1;743;1;21,9000;02/09/2023 00:00:00
1;1384;2;1,8000;02/09/2023 00:00:00
1;1965;1;3,9000;02/09/2023 00:00:00
1;1383;1;0,8000;02/09/2023 00:00:00
1002748;1315;1;263,9000;02/09/2023 00:00:00
1002749;1384;50;45,0000;02/09/2023 00:00:00
1002749;1965;1;3,9000;02/09/2023 00:00:00
1;1403;5;34,5000;02/09/2023 00:00:00
1002750;536;1;67,9000;02/09/2023 00:00:00
1;1462;4;87,6000;02/09/2023 00:00:00
1;712;1;21,9000;02/09/2023 00:00:00
1002751;1322;1;176,9000;04/09/2023 00:00:00
1000652;505;1;41,9000;04/09/2023 00:00:00
1002753;954;1;244,9000;04/09/2023 00:00:00
1002347;1735;10;10,0000;04/09/2023 00:00:00
1002347;962;3;74,7000;04/09/2023 00:00:00
1002754;1166;1;9,9000;04/09/2023 00:00:00
1002755;1805;1;35,9000;04/09/2023 00:00:00
1002756;505;1;41,9000;04/09/2023 00:00:00
1002757;932;1;10,9000;04/09/2023 00:00:00
1002757;1263;1;8,9000;04/09/2023 00:00:00
1002757;615;1;36,9000;04/09/2023 00:00:00
1002757;620;1;99,9000;04/09/2023 00:00:00
1002757;740;1;357,9000;04/09/2023 00:00:00
1002757;758;1;103,9000;04/09/2023 00:00:00
1002757;1038;1;142,9000;04/09/2023 00:00:00
1001752;505;1;41,9000;04/09/2023 00:00:00
1001752;1731;1;1,3000;04/09/2023 00:00:00
1;1484;1;7,9000;04/09/2023 00:00:00
1;1362;1;2,2000;04/09/2023 00:00:00
1002758;180;1;14,9000;04/09/2023 00:00:00
1002759;1043;1;169,9000;04/09/2023 00:00:00
1;651;2;15,0000;04/09/2023 00:00:00
1;1164;1;12,9000;04/09/2023 00:00:00
1000895;971;4;235,6000;04/09/2023 00:00:00
1002761;931;1;6,7003;04/09/2023 00:00:00
1002761;2;1;179,5497;04/09/2023 00:00:00
1;1920;1;36,9000;04/09/2023 00:00:00
1;1475;2;3,8000;04/09/2023 00:00:00
1;79;1;1,9000;04/09/2023 00:00:00
1001196;121;20;438,0000;04/09/2023 00:00:00
1;1735;5;5,0000;04/09/2023 00:00:00
1;1409;1;2,3000;04/09/2023 00:00:00
1002762;506;1;21,9000;04/09/2023 00:00:00
1;1477;1;12,9000;04/09/2023 00:00:00
1;878;1;9,5000;04/09/2023 00:00:00
1;1126;3;2,4000;04/09/2023 00:00:00
1002763;1018;2;251,8000;04/09/2023 00:00:00
1;1327;1;12,9000;04/09/2023 00:00:00
1002764;173;1;163,9000;04/09/2023 00:00:00
1;1354;3;4,5000;04/09/2023 00:00:00
1;1255;1;29,9000;04/09/2023 00:00:00
1;570;1;59,9000;04/09/2023 00:00:00
1;1817;1;42,9000;04/09/2023 00:00:00
1;1913;1;49,9000;04/09/2023 00:00:00
1;1477;1;12,9000;04/09/2023 00:00:00
1;863;1;46,9000;04/09/2023 00:00:00
1;1357;2;3,0000;04/09/2023 00:00:00
1001617;1477;2;21,9317;04/09/2023 00:00:00
1001617;1913;1;42,4183;04/09/2023 00:00:00
1002766;1322;1;176,9000;04/09/2023 00:00:00
1002765;1484;1;7,5052;04/09/2023 00:00:00
1002765;1353;1;0,2375;04/09/2023 00:00:00
1002765;1366;1;0,4750;04/09/2023 00:00:00
1002765;840;1;28,4057;04/09/2023 00:00:00
1002765;873;1;10,3553;04/09/2023 00:00:00
1002765;1949;1;2,3751;04/09/2023 00:00:00
1002765;1954;1;8,4552;04/09/2023 00:00:00
1002765;1475;1;1,8050;04/09/2023 00:00:00
1002765;1909;4;11,0203;04/09/2023 00:00:00
1002765;1362;1;2,0901;04/09/2023 00:00:00
1002765;1164;1;12,2553;04/09/2023 00:00:00
1002765;1477;1;12,2553;04/09/2023 00:00:00
1002765;1958;1;17,0054;04/09/2023 00:00:00
1002765;1790;2;0,4750;04/09/2023 00:00:00
1002765;79;2;3,6101;04/09/2023 00:00:00
1002765;1442;2;1,1400;04/09/2023 00:00:00
1002765;1358;1;1,4250;04/09/2023 00:00:00
1002765;1357;2;2,8501;04/09/2023 00:00:00
1002765;1902;1;161,4092;04/09/2023 00:00:00
1;1409;2;4,6000;04/09/2023 00:00:00
1002767;109;1;11,9000;04/09/2023 00:00:00
1002767;716;1;5,5000;04/09/2023 00:00:00
1002685;1244;1;82,9000;04/09/2023 00:00:00
1002685;718;1;108,9000;04/09/2023 00:00:00
1002172;218;5;89,8000;04/09/2023 00:00:00
1;876;1;1,5000;04/09/2023 00:00:00
1;821;1;0,8000;04/09/2023 00:00:00
1;1142;1;3,9000;04/09/2023 00:00:00
1;1098;1;23,9000;04/09/2023 00:00:00
1002768;152;1;159,9000;04/09/2023 00:00:00
1;1851;2;25,8000;04/09/2023 00:00:00
1002767;109;1;11,9000;04/09/2023 00:00:00
1002767;1139;4;1,0000;04/09/2023 00:00:00
1002767;716;2;11,0000;04/09/2023 00:00:00
1;1017;1;64,9000;04/09/2023 00:00:00
1;1477;1;12,9000;04/09/2023 00:00:00
1;1226;10;20,0000;04/09/2023 00:00:00
1002769;1731;5;6,5000;04/09/2023 00:00:00
1002769;1966;1;89,9000;04/09/2023 00:00:00
1;1979;1;52,9000;04/09/2023 00:00:00
1002729;824;1;3600,0000;04/09/2023 00:00:00
1002770;155;1;81,9000;04/09/2023 00:00:00
1002770;165;1;44,9000;04/09/2023 00:00:00
1002770;1954;1;8,9000;04/09/2023 00:00:00
1002770;1896;1;2,2000;04/09/2023 00:00:00
1002770;1140;1;1,0000;04/09/2023 00:00:00
1002770;1358;2;3,0000;04/09/2023 00:00:00
1002770;1366;1;0,5000;04/09/2023 00:00:00
1002770;1126;1;0,8000;04/09/2023 00:00:00
1002770;1442;2;1,2000;04/09/2023 00:00:00
1002770;60;1;0,8000;04/09/2023 00:00:00
1002770;1949;1;2,5000;04/09/2023 00:00:00
1002770;1484;1;7,9000;04/09/2023 00:00:00
1002770;1475;1;1,9000;04/09/2023 00:00:00
1002770;79;2;3,8000;04/09/2023 00:00:00
1002771;1948;1;142,4767;04/09/2023 00:00:00
1002771;177;1;14,1621;04/09/2023 00:00:00
1002771;79;1;1,8059;04/09/2023 00:00:00
1002771;1442;1;0,5703;04/09/2023 00:00:00
1002771;1949;1;2,3762;04/09/2023 00:00:00
1002771;1484;1;7,5088;04/09/2023 00:00:00
1002729;824;1;3600,0000;04/09/2023 00:00:00
1002729;824;1;3600,0000;04/09/2023 00:00:00
1000631;133;5;49,5000;04/09/2023 00:00:00
1000631;1746;2;17,8000;04/09/2023 00:00:00
1002760;1263;1;8,9000;04/09/2023 00:00:00
1002760;1949;1;2,5000;04/09/2023 00:00:00
1002760;1442;5;3,0000;04/09/2023 00:00:00
1002760;1350;5;1,2500;04/09/2023 00:00:00
1002760;79;5;9,5000;04/09/2023 00:00:00
1002760;1909;5;14,5000;04/09/2023 00:00:00
1002760;1735;5;5,0000;04/09/2023 00:00:00
1002760;1353;5;1,2500;04/09/2023 00:00:00
1002760;1790;5;1,2500;04/09/2023 00:00:00
1002760;1356;5;7,5000;04/09/2023 00:00:00
1002760;1357;5;7,5000;04/09/2023 00:00:00
1002760;1384;5;4,5000;04/09/2023 00:00:00
1002760;1126;5;4,0000;04/09/2023 00:00:00
1002760;592;5;2,5000;04/09/2023 00:00:00
1002760;1140;5;5,0000;04/09/2023 00:00:00
1;1414;24;24,0000;04/09/2023 00:00:00
1002773;165;1;44,9000;04/09/2023 00:00:00
1002773;620;1;99,9000;04/09/2023 00:00:00
1002773;1043;1;169,9000;04/09/2023 00:00:00
1;92;2;1,1000;04/09/2023 00:00:00
1002774;954;1;244,9000;04/09/2023 00:00:00
1002775;1905;1;169,9000;04/09/2023 00:00:00
1;218;3;56,7000;04/09/2023 00:00:00
1002633;1930;1;129,9000;04/09/2023 00:00:00
1002776;1263;1;8,9000;04/09/2023 00:00:00
1002776;1949;1;2,5000;04/09/2023 00:00:00
1002776;1442;5;3,0000;04/09/2023 00:00:00
1002776;1350;5;1,2500;04/09/2023 00:00:00
1002776;79;5;9,5000;04/09/2023 00:00:00
1002776;1909;5;14,5000;04/09/2023 00:00:00
1002776;1735;5;5,0000;04/09/2023 00:00:00
1002776;1353;5;1,2500;04/09/2023 00:00:00
1002776;1790;5;1,2500;04/09/2023 00:00:00
1002776;1356;5;7,5000;04/09/2023 00:00:00
1002776;1357;5;7,5000;04/09/2023 00:00:00
1002776;1384;5;4,5000;04/09/2023 00:00:00
1002776;1126;5;4,0000;04/09/2023 00:00:00
1002776;592;5;2,5000;04/09/2023 00:00:00
1002776;1140;5;5,0000;04/09/2023 00:00:00
1002752;539;1;81,9000;04/09/2023 00:00:00
1002752;166;1;44,9000;04/09/2023 00:00:00
1002752;180;1;14,9000;04/09/2023 00:00:00
1002752;1949;1;2,5000;04/09/2023 00:00:00
1002752;1442;5;3,0000;04/09/2023 00:00:00
1002752;1350;5;1,2500;04/09/2023 00:00:00
1002752;79;5;9,5000;04/09/2023 00:00:00
1002752;1909;5;14,5000;04/09/2023 00:00:00
1002752;1735;5;5,0000;04/09/2023 00:00:00
1002752;1353;5;1,2500;04/09/2023 00:00:00
1002752;1790;5;1,2500;04/09/2023 00:00:00
1002752;1356;5;7,5000;04/09/2023 00:00:00
1002752;1357;5;7,5000;04/09/2023 00:00:00
1002752;1384;5;4,5000;04/09/2023 00:00:00
1002036;216;2;39,8000;04/09/2023 00:00:00
1;1137;1;25,9000;04/09/2023 00:00:00
1;79;8;15,2000;04/09/2023 00:00:00
1;1949;1;2,5000;04/09/2023 00:00:00
1;172;1;6,9000;04/09/2023 00:00:00
1;1875;1;109,9000;04/09/2023 00:00:00
1002036;1735;10;10,2000;05/09/2023 00:00:00
1002036;216;2;39,8000;05/09/2023 00:00:00
1;100;2;4,4000;05/09/2023 00:00:00
1002777;955;1;237,5500;05/09/2023 00:00:00
1002778;986;1;179,3500;05/09/2023 00:00:00
1002779;694;1;120,0000;05/09/2023 00:00:00
1002780;177;1;14,9000;05/09/2023 00:00:00
1002780;1414;1;1,0000;05/09/2023 00:00:00
1002780;1735;1;1,0000;05/09/2023 00:00:00
1002780;1362;1;2,2000;05/09/2023 00:00:00
1002780;1954;1;8,9000;05/09/2023 00:00:00
1002780;79;2;3,8000;05/09/2023 00:00:00
1002780;1484;1;7,9000;05/09/2023 00:00:00
1002780;1357;2;3,0000;05/09/2023 00:00:00
1002780;1790;1;0,2500;05/09/2023 00:00:00
1002780;1351;1;0,2500;05/09/2023 00:00:00
1002780;1352;1;0,2500;05/09/2023 00:00:00
1002780;1140;1;1,0000;05/09/2023 00:00:00
1002780;1366;1;0,5000;05/09/2023 00:00:00
1;1913;1;49,9000;05/09/2023 00:00:00
1;1408;13;33,8000;05/09/2023 00:00:00
1001736;944;3;672,3000;05/09/2023 00:00:00
1;215;1;15,9000;05/09/2023 00:00:00
1002782;696;1;649,0000;05/09/2023 00:00:00
1;1017;1;61,6500;05/09/2023 00:00:00
1;1957;1;17,9000;05/09/2023 00:00:00
1002783;1896;1;2,2000;05/09/2023 00:00:00
1002783;777;1;3,0000;05/09/2023 00:00:00
1002783;1735;6;6,0000;05/09/2023 00:00:00
1002784;1363;2;4,4000;05/09/2023 00:00:00
1002784;1358;2;3,0000;05/09/2023 00:00:00
1002784;1357;4;6,0000;05/09/2023 00:00:00
1002784;1790;2;0,5000;05/09/2023 00:00:00
1002784;60;2;1,6000;05/09/2023 00:00:00
1002784;1735;2;2,0000;05/09/2023 00:00:00
1002784;777;1;3,0000;05/09/2023 00:00:00
1000041;1957;1;17,9000;05/09/2023 00:00:00
1002785;1358;2;3,0000;05/09/2023 00:00:00
1002785;1402;1;5,9000;05/09/2023 00:00:00
1002785;1353;1;0,2500;05/09/2023 00:00:00
1002785;1352;1;0,2500;05/09/2023 00:00:00
1002785;1409;2;4,6000;05/09/2023 00:00:00
1002786;1358;2;3,0000;05/09/2023 00:00:00
1002786;1357;2;3,0000;05/09/2023 00:00:00
1002787;1949;1;2,5000;05/09/2023 00:00:00
1002787;60;4;3,2000;05/09/2023 00:00:00
1002787;916;1;79,9000;05/09/2023 00:00:00
1002787;1735;1;1,0000;05/09/2023 00:00:00
1;79;2;3,8000;05/09/2023 00:00:00
1;1140;5;5,0000;05/09/2023 00:00:00
1002781;168;1;44,2460;05/09/2023 00:00:00
1002781;177;1;14,6830;05/09/2023 00:00:00
1002781;540;1;80,7070;05/09/2023 00:00:00
1002781;1949;1;2,4636;05/09/2023 00:00:00
1002781;1442;5;2,9563;05/09/2023 00:00:00
1002781;1350;5;1,2318;05/09/2023 00:00:00
1002781;79;5;9,3616;05/09/2023 00:00:00
1002781;1909;5;14,2888;05/09/2023 00:00:00
1002781;1735;5;4,9272;05/09/2023 00:00:00
1002781;1353;5;1,2318;05/09/2023 00:00:00
1002781;1790;5;1,2318;05/09/2023 00:00:00
1002781;1357;5;7,3908;05/09/2023 00:00:00
1002781;1356;5;7,3908;05/09/2023 00:00:00
1002781;592;5;2,4636;05/09/2023 00:00:00
1002781;1126;5;3,9417;05/09/2023 00:00:00
1002781;1384;5;4,4344;05/09/2023 00:00:00
1000032;1477;1;12,9000;05/09/2023 00:00:00
1002788;193;2;47,8000;05/09/2023 00:00:00
1;932;2;21,8000;05/09/2023 00:00:00
1002789;476;1;66,4000;05/09/2023 00:00:00
1002582;219;3;116,7000;05/09/2023 00:00:00
1;838;1;25,0000;05/09/2023 00:00:00
1002790;665;1;73,9000;05/09/2023 00:00:00
1002790;1263;1;8,9000;05/09/2023 00:00:00
1002790;1735;15;15,0000;05/09/2023 00:00:00
1002790;872;1;10,9000;05/09/2023 00:00:00
1002790;1477;2;25,8000;05/09/2023 00:00:00
1002790;1957;2;35,8000;05/09/2023 00:00:00
1000254;505;1;39,8022;05/09/2023 00:00:00
1000254;1066;1;106,2975;05/09/2023 00:00:00
1000254;860;1;66,4003;05/09/2023 00:00:00
1;183;2;132,8000;05/09/2023 00:00:00
1;784;1;66,9000;05/09/2023 00:00:00
1;826;2;133,8000;05/09/2023 00:00:00
1;778;1;4,3000;05/09/2023 00:00:00
1002791;20;4;20,9000;05/09/2023 00:00:00
1002791;1735;20;19,0000;05/09/2023 00:00:00
1002791;1409;10;21,8500;05/09/2023 00:00:00
1002791;1362;6;12,5400;05/09/2023 00:00:00
1002791;873;2;20,7100;05/09/2023 00:00:00
1002791;778;4;14,8200;05/09/2023 00:00:00
1002792;208;1;19,9000;05/09/2023 00:00:00
1002792;213;2;49,8000;05/09/2023 00:00:00
1002792;206;1;35,9000;05/09/2023 00:00:00
1002792;231;2;15,0000;05/09/2023 00:00:00
1;1017;1;64,9000;05/09/2023 00:00:00
1;77;1;22,9000;05/09/2023 00:00:00
1;1475;6;11,4000;05/09/2023 00:00:00
1002794;1263;1;8,9000;05/09/2023 00:00:00
1002794;1915;1;39,9000;05/09/2023 00:00:00
1002794;731;1;204,9000;05/09/2023 00:00:00
1002794;177;1;14,9000;05/09/2023 00:00:00
1197;1140;1;0,4600;05/09/2023 00:00:00
1197;1140;1;0,4600;05/09/2023 00:00:00
1197;1140;1;0,4600;05/09/2023 00:00:00
1000478;231;10;71,2500;05/09/2023 00:00:00
1000478;736;5;26,1250;05/09/2023 00:00:00
1000478;1412;2;11,2100;05/09/2023 00:00:00
1000478;229;5;51,7750;05/09/2023 00:00:00
1000478;963;5;175,2750;05/09/2023 00:00:00
1000478;965;10;246,0500;05/09/2023 00:00:00
1000478;208;1;18,9050;05/09/2023 00:00:00
1000861;50;1;36,9000;05/09/2023 00:00:00
1002795;860;1;66,4000;05/09/2023 00:00:00
1002796;1924;1;89,9000;05/09/2023 00:00:00
1002796;1957;1;17,9000;05/09/2023 00:00:00
1002798;1;1;175,6500;05/09/2023 00:00:00
1002243;1913;1;49,9000;05/09/2023 00:00:00
1002799;770;1;699,0000;05/09/2023 00:00:00
1002800;169;1;7,9000;05/09/2023 00:00:00
1002800;1361;3;6,6000;05/09/2023 00:00:00
1002800;897;1;10,9000;05/09/2023 00:00:00
1002800;1402;1;5,9000;05/09/2023 00:00:00
1002800;1790;2;0,5000;05/09/2023 00:00:00
1002800;1126;2;1,6000;05/09/2023 00:00:00
1002800;79;2;3,8000;05/09/2023 00:00:00
1002800;1357;2;3,0000;05/09/2023 00:00:00
1002800;1358;1;1,5000;05/09/2023 00:00:00
1002801;1952;1;219,9000;05/09/2023 00:00:00
1;1409;1;2,3000;05/09/2023 00:00:00
1;713;1;10,9000;05/09/2023 00:00:00
1;1225;1;3,0000;05/09/2023 00:00:00
1002802;1475;2;3,8000;05/09/2023 00:00:00
1002803;1477;2;25,8000;05/09/2023 00:00:00
1002803;1265;1;12,5000;05/09/2023 00:00:00
1002803;1389;7;9,1000;05/09/2023 00:00:00
1002803;549;2;47,8000;05/09/2023 00:00:00
1002803;1361;20;44,0000;05/09/2023 00:00:00
1002804;1356;1;1,5000;05/09/2023 00:00:00
1002804;1355;1;1,5000;05/09/2023 00:00:00
1002804;1354;1;1,5000;05/09/2023 00:00:00
1002804;1954;1;8,9000;05/09/2023 00:00:00
1002804;897;1;10,9000;05/09/2023 00:00:00
1002804;716;10;55,0000;05/09/2023 00:00:00
1;1403;4;27,6000;05/09/2023 00:00:00
1002805;1322;1;176,9000;05/09/2023 00:00:00
1002806;79;10;19,0000;05/09/2023 00:00:00
1001211;693;1;184,9000;05/09/2023 00:00:00
1002807;1224;1;11,9000;05/09/2023 00:00:00
1002808;1480;1;7,9000;05/09/2023 00:00:00
1002808;328;1;154,9000;05/09/2023 00:00:00
1;1735;10;10,0000;05/09/2023 00:00:00
1002809;1931;1;225,9000;05/09/2023 00:00:00
1002809;245;1;325,9000;05/09/2023 00:00:00
1002809;173;1;163,9000;05/09/2023 00:00:00
1002036;231;4;30,0000;05/09/2023 00:00:00
1002810;505;1;41,9000;05/09/2023 00:00:00
1002810;172;2;13,8000;05/09/2023 00:00:00
1002810;760;1;7,9000;05/09/2023 00:00:00
1002811;133;1;9,9000;05/09/2023 00:00:00
1002811;240;1;65,0000;05/09/2023 00:00:00
1;60;2;1,5204;05/09/2023 00:00:00
1;638;1;50,2696;05/09/2023 00:00:00
1;1958;1;17,0099;05/09/2023 00:00:00
1;1958;1;17,9000;05/09/2023 00:00:00
1;111;2;11,0000;05/09/2023 00:00:00
1002812;860;2;139,8000;05/09/2023 00:00:00
1002791;586;1;275,4000;06/09/2023 00:00:00
1002813;1778;1;89,9000;06/09/2023 00:00:00
1002791;586;1;289,9000;06/09/2023 00:00:00
1002791;586;1;275,4000;06/09/2023 00:00:00
1;388;1;34,9900;06/09/2023 00:00:00
1002814;1057;1;179,3500;06/09/2023 00:00:00
1002815;216;18;340,2900;06/09/2023 00:00:00
1;1357;2;3,0000;06/09/2023 00:00:00
1;1358;1;1,5000;06/09/2023 00:00:00
1;79;1;1,9000;06/09/2023 00:00:00
1;1255;1;29,9000;06/09/2023 00:00:00
1;112;1;34,9000;06/09/2023 00:00:00
